,E_SCALED,E_SCALED_ERR,FE_H,FE_H_ERR,ALPHA_FE,ALPHA_FE_ERR,AL_FE,AL_FE_ERR,CE_FE,CE_FE_ERR,MG_MN,MG_MN_ERR
1268,-1.570237522278601,0.03937703087912218,-1.1489,0.012616379,-0.95487505,0.019356249,-0.20641899,0.03182954,-0.078859925,0.10117927,0.33941108,0.0439693
1269,-1.3033052097887816,0.10252003357106163,-1.1393,0.014371497,-0.931475,0.020392189,-0.16361904,0.034864537,-0.114660025,0.07560485,0.44862103,0.045245577
1270,-1.7065379744774178,0.08676987737496121,-1.7063,0.012452199,-1.465965,0.02185653,-0.043719053,0.02783848,-0.28056002,0.077482104,0.39396095,0.051503584
1271,-0.9079199551694772,0.2546621386050924,-1.2841,0.011760426,-1.059965,0.016539166,-0.25501895,0.02475749,-0.22695994,0.04087057,0.53887093,0.036011066
1272,-1.544449925846093,0.03273718149586523,-1.2477,0.011230747,-0.973925,0.016269458,-0.23281908,0.02429167,-0.44686007,0.048137706,0.49923098,0.0358271
1273,-1.811018198371059,0.01465522365988043,-0.64851,0.012293009,-0.358225,0.015340167,0.20956096,0.029562445,-0.17934,0.052556094,0.46446103,0.030337883
1274,-1.8814815158902929,0.005399976123909,-0.42182,0.00888518,-0.165665,0.010903111,0.214365,0.020553596,-0.18135002,0.041062016,0.35250098,0.020629516
1275,-1.894971565150403,0.010744661806740477,-1.0396,0.016317368,-0.689825,0.023751693,0.24394095,0.044863295,0.25567,0.13388346,0.576251,0.05384941
1276,-1.6010977347215911,0.025339453363668437,-1.5264,0.014336596,-1.242095,0.024914034,-0.32881904,0.0357033,-0.5398601,0.119961835,0.73733103,0.059204664
1277,-1.8703447558121629,0.023811407019489996,-0.57909,0.00847869,-0.273385,0.011459513,0.299981,0.020552224,-0.12344998,0.063534334,0.528301,0.023630586
1278,-1.7387344410964076,0.011838299776440835,-1.0514,0.012815737,-0.74777496,0.018744769,0.19797099,0.032219213,0.05870992,0.091430284,0.54477096,0.041798282
1279,-1.88568751466078,0.006332559057776962,-1.017,0.012492176,-0.70309496,0.018370226,0.22102094,0.031819016,0.14432997,0.09707665,0.623191,0.04096622
1280,-1.7612141137744786,0.038736456205122664,-1.0467,0.014330575,-0.769235,0.019206502,0.22487104,0.03407468,-0.15506005,0.06154272,0.5181509,0.041087925
1281,-1.853773516134772,0.03394543699677932,-1.3543,0.011760516,-1.066645,0.01705056,-0.17101896,0.024910692,-0.18325996,0.044567488,0.61474097,0.0377221
1282,-1.7287370944138802,0.04652254234728011,-1.1406,0.0143190455,-0.84262496,0.020068288,0.0055109262,0.034229696,-0.25256002,0.06941122,0.85410106,0.044214867
1283,-1.5966316277475656,0.04795553691571899,-1.2633,0.011435049,-1.0817249,0.016384615,-0.31511915,0.024476891,-0.20106006,0.0452577,0.49870098,0.03594296
1284,-1.606866304577376,0.051394967922711074,-1.1608,0.011298459,-0.961985,0.015805518,-0.22311902,0.024631953,-0.040260077,0.046309642,0.52553105,0.034169644
1285,-1.7277068933487303,0.011616323685298555,-0.5716,0.011470196,-0.269745,0.015865235,0.336403,0.031984773,-0.27115,0.12214398,0.638741,0.03392859
1286,-1.8762809698669367,0.007281250583388465,-0.77229,0.01172864,-0.500625,0.015037638,0.18983102,0.027566366,-0.11208004,0.0513344,0.44893095,0.030487686
1287,-1.205107765218868,0.12423655872379466,-1.222,0.013541009,-1.027425,0.021991702,-0.284019,0.03551332,-0.003360033,0.13167605,0.36843705,0.05114384
1288,-1.3477176259236006,0.06811578787424528,-1.2088,0.010542671,-1.008695,0.016297607,-0.15401912,0.024515737,0.72639996,0.072205834,0.62411106,0.03662754
1289,-1.9137536923646594,0.006521143049421371,-0.60802,0.012601805,-0.288415,0.015363793,0.21210101,0.030035581,-0.15204,0.04740573,0.469841,0.029601667
1290,-1.8573447774932665,0.007430634321527614,-0.60772,0.009473648,-0.30647504,0.011906542,0.24063101,0.0214312,-0.14028996,0.040584974,0.513731,0.02328379
1291,-1.7531677306852356,0.005730144196500769,-0.51192,0.00947274,-0.40229696,0.012712318,0.054740965,0.024480931,-0.17551005,0.08204078,0.24890101,0.026270645
1292,-0.8516847049502071,0.06577136794874677,-1.6314,0.014502314,-1.3903949,0.02351577,-0.325019,0.032870412,-0.12716007,0.073553294,0.5282012,0.05514892
1293,-1.417648269049245,0.04132134426922625,-1.5875,0.011142217,-1.356295,0.01959075,-0.38191903,0.025004154,0.38463998,0.0777968,0.39217103,0.045737464
1294,-1.829993312335944,0.004863426469019323,-1.0474,0.011158423,-0.734355,0.015854672,0.512411,0.026263185,-0.41175997,0.06503703,1.0358009,0.03448765
1295,-1.6748410229471036,0.05148942350972924,-1.9131,0.016981648,-1.582555,0.03193905,-0.23101902,0.039814945,-0.30175996,0.10807959,0.30040085,0.07807577
1296,-1.833078424258369,0.015949943471558654,-0.62113,0.013211876,-0.50451,0.017164066,-0.0020490289,0.03493822,-0.10478002,0.08670419,0.24482802,0.035472386
1297,-1.8140908186227624,0.0179815338410977,-0.65118,0.012892082,-0.35478503,0.017553957,0.31067103,0.035530984,-0.001949966,0.11419048,0.5576509,0.037524026
1298,-1.7706797714954405,0.0195402948799367,-0.44837,0.01095713,-0.159475,0.0141603965,0.285052,0.029109417,-0.16679999,0.08515214,0.49174103,0.0286855
1299,-1.8165369558312627,0.0074788418000956884,-1.3905,0.011263886,-1.108385,0.01735973,-0.06741905,0.024613995,-0.19296002,0.056357525,0.69549096,0.039235912
1300,-1.8768289342977489,0.024725284616045975,-1.8258,0.012535915,-1.7549789,0.021383077,-0.32531905,0.026530372,0.7485399,0.05947077,0.23998296,0.0501925
1301,-1.7570622598094796,0.07555615885174818,-0.4127,0.011832855,-0.219635,0.015888773,0.209715,0.03434654,0.0146099925,0.13487858,0.347281,0.0333558
1302,-1.912461693420448,0.038701878746221476,-0.77153,0.010049776,-0.45652497,0.012819213,0.18014097,0.02221883,0.09136999,0.038820617,0.56241095,0.025581969
1303,-1.4551686255194531,0.09184316036742529,-0.92408,0.014395619,-0.741385,0.021104082,-0.26623905,0.039420184,-0.015779972,0.13149685,0.418239,0.047495108
1304,-1.8923513034085289,0.052316586340183276,-0.83246,0.015190557,-0.573285,0.020621795,0.207071,0.040852666,1.50755,0.10487473,0.56583095,0.044626106
1305,-1.9265022987321008,0.008389465324499178,-1.3233,0.01630609,-1.0111051,0.025655877,0.12818098,0.04288247,0.18374002,0.12910496,0.65396106,0.06006494
1306,-1.7719616933967421,0.016459502178200344,-1.1796,0.012213873,-0.940515,0.020158783,-0.13621902,0.03202245,-0.108260036,0.13332926,0.605831,0.046665754
1307,-1.744989040200003,0.007402851908472367,-0.87097,0.00969351,-0.700685,0.013387446,-0.10732901,0.022207106,-0.15783,0.053984385,0.64529896,0.028334256
1308,-1.1466487246045596,0.039698238220427964,-1.3745,0.010499502,-1.136085,0.017268779,-0.20471895,0.023957407,-0.47796,0.07431739,0.63324106,0.039539378
1309,-1.3836019532580348,0.02874684145009014,-1.2438,0.0106650535,-1.0205951,0.016086724,-0.16471899,0.023802245,-0.19015992,0.05861126,0.42412102,0.03588655
1310,-1.713121322003783,0.02777581728227932,-0.6992,0.009287076,-0.412175,0.012226136,0.29483098,0.021459674,-0.03084004,0.049791984,0.497101,0.024916103
1311,-1.4772800406050934,0.11510464244502844,-1.6011,0.012284149,-1.373755,0.019113857,0.2153809,0.025843162,0.0020399094,0.04971571,0.63316095,0.043695442
1312,-1.7664890865051828,0.0489659343179471,-0.80522,0.010239442,-0.504795,0.01311126,0.039371014,0.022468237,-0.26523995,0.038133856,0.52237105,0.026304983
1313,-1.808685074397276,0.01239322904085624,-1.1406,0.012251834,-0.81374496,0.019113263,0.08627093,0.031165848,-0.19526005,0.10735263,0.59145105,0.043558173
1314,-1.4898297814913204,0.0384017248829866,-1.4683,0.011058803,-1.214775,0.01827299,-0.16241908,0.024660146,-0.34726,0.068695456,0.601171,0.042088132
1315,-1.637287208987758,0.03021076122501472,-1.6566,0.019439342,-1.368675,0.03210918,-0.18231905,0.049055584,-0.15566003,0.1212385,0.6458212,0.077520035
1316,-1.6195094154543226,0.03636461473077099,-1.0448,0.010094884,-0.80297506,0.014440725,0.13866103,0.022868773,-0.22105992,0.055820867,0.442441,0.031293795
1317,-1.8252035562883662,0.017570278295145837,-1.1053,0.021030081,-0.81256497,0.0295599,0.1440109,0.058799077,-0.24126005,0.1377495,0.519041,0.067248486
1318,-1.8345418329467922,0.008349142275205522,-1.2182,0.019020444,-0.92069495,0.02823092,-0.06381905,0.051563226,-0.42386007,0.13384145,0.506611,0.06548869
1319,-1.8751984456311719,0.0055404862523871995,-0.8563,0.010221461,-0.55615497,0.013363469,0.13023102,0.022566848,-0.10737002,0.04122507,0.56437093,0.027310451
1320,-1.658700969672692,0.04310423622769231,-1.5646,0.012172331,-1.285135,0.019136703,-0.2480191,0.025761694,-0.23795998,0.051799968,0.6786312,0.043858483
1321,-1.8977276419151023,0.0065853445419664786,-0.41926,0.009704592,-0.13140497,0.011832788,0.290723,0.022901144,-0.28092,0.044101737,0.44974104,0.022345755
1322,-1.829886189652157,0.006909235901021893,-1.5757,0.012305266,-1.294955,0.019245492,-0.22431898,0.025890568,-0.33646,0.05020047,0.7233312,0.044078812
1323,-1.4364620247221118,0.021956026450922216,-1.4498,0.013450209,-1.176635,0.023624383,-0.112218976,0.03444273,-0.23446,0.1353701,0.8624611,0.055907045
1324,-1.5405168504864537,0.05098074333712735,-0.8316,0.0098773055,-0.695675,0.013209931,-0.20481902,0.022272903,-0.10118997,0.047219124,0.32851803,0.027400905
1325,-1.2513208959877409,0.0719896027164485,-1.3216,0.010716214,-1.1155549,0.016800301,-0.31681907,0.024029473,-0.37136006,0.06405179,0.47441804,0.03801589
1326,-1.1632013186154833,0.19737399763127672,-1.1379,0.012912471,-0.993425,0.018360872,-0.1596191,0.030434456,-0.07545996,0.06670722,0.356709,0.040442064
1327,-1.8381726253699218,0.017030402885573857,-1.0655,0.011062183,-0.88978505,0.014813478,-0.15351903,0.023691876,-0.17226005,0.039021935,0.38627088,0.03107163
1328,-1.2182875159645563,0.101788045427627,-1.1745,0.013378868,-0.998025,0.018801812,-0.20511901,0.030706136,-0.16096008,0.058744848,0.46314716,0.041288015
1329,-1.7038124578412805,0.010057552123655332,-0.88272,0.008444326,-0.717475,0.013360319,-0.21884906,0.021149164,0.010140002,0.0986646,0.46130496,0.029674113
1330,-1.2598053888875886,0.01832356065828957,-1.2416,0.009749754,-0.99284506,0.016146932,-0.22041905,0.023039531,-0.012959957,0.08576432,0.75201106,0.0367832
1331,-1.876492840742672,0.006916191678653704,-0.61647,0.008110562,-0.317675,0.011492258,0.25966096,0.020269109,-0.25791,0.07915175,0.595801,0.024303423
1332,-1.7747787678920754,0.008063478484649094,-0.90272,0.010624092,-0.599235,0.0155349085,0.31224096,0.026671993,-0.38984,0.08877602,0.59007096,0.034101672
1333,-1.665676820040207,0.044516710176137855,-1.1963,0.011458797,-1.039935,0.019126775,-0.27521896,0.029373832,0.07454002,0.12302562,0.62371004,0.044177465
1334,-1.8015363616232953,0.00622618175544194,-0.66537,0.008858891,-0.379905,0.0119176665,0.20722097,0.021024702,-0.18229002,0.058039054,0.49748102,0.024588522
1335,-1.7108710445672128,0.0409240858167714,-1.2731,0.012940738,-1.103025,0.01900715,-0.22691905,0.029669857,-0.18296003,0.06365466,0.56925094,0.042581625
1336,-1.865926900154657,0.007006836203301209,-1.4542,0.010521223,-1.141365,0.018056776,-0.149019,0.02414791,-0.12015998,0.08147614,0.786551,0.041745726
1337,-1.4697218590590846,0.06692868454740689,-1.2032,0.012793799,-0.942065,0.020190025,-0.12621903,0.032364894,-0.020560026,0.10768739,0.603501,0.046361774
1338,-1.6519382550230273,0.015275247528557665,-0.62331,0.012671558,-0.41469502,0.017392335,0.30343103,0.035497945,-0.24324,0.123879835,0.399201,0.03731208
1339,-1.453892340372874,0.021173911596844845,-0.80598,0.010462174,-0.677815,0.013226441,-0.25809902,0.022653854,-0.16402,0.03501115,0.317001,0.026253792
1340,-1.85420467879424,0.00637773407674802,-0.6544,0.010330883,-0.34192497,0.014046137,0.26292098,0.026260674,-0.10001999,0.079930216,0.607061,0.029509608
1341,-1.7804201910110247,0.008382238983078133,-0.34548,0.008469049,-0.06926498,0.010451185,0.293575,0.020059932,-0.22029004,0.045678064,0.442151,0.019828139
1342,-1.6363667651124676,0.055640616979042094,-0.66886,0.012075832,-0.61511904,0.015617033,-0.34836894,0.029939085,-0.07655001,0.06534639,0.29644996,0.031954523
1343,-1.7619363688193594,0.050446017818890104,-1.1179,0.010965106,-0.941075,0.015182143,-0.25111902,0.023755966,-0.10575998,0.04400945,0.48558092,0.032543395
1344,-1.4404593699802855,0.040388164528660855,-1.0196,0.017608326,-0.837875,0.024989866,-0.26141906,0.0483092,-0.17005992,0.1273663,0.45186102,0.056291576
1345,-1.631444832000012,0.014399436762958358,-1.2296,0.013875417,-0.95703495,0.021928065,-0.18141913,0.035716232,0.041639924,0.11695517,0.750401,0.050710846
1346,-1.773064092921482,0.015248758256263244,-0.77841,0.012030651,-0.488285,0.015481419,0.07870096,0.028478377,-0.031679988,0.053508442,0.533831,0.031555716
1347,-1.560452474725098,0.04307276750896112,-0.64179,0.013024385,-0.36131495,0.01657605,0.24205098,0.033129964,-0.09040004,0.070128225,0.48008096,0.033588782
1348,-1.7438414287560304,0.009035532021332329,-0.66493,0.008242411,-0.502715,0.011889315,0.06695098,0.020521024,-0.12634003,0.08098393,0.36972103,0.025411803
1349,-1.826044999522153,0.010712801313331584,-0.51565,0.00975814,-0.29956496,0.013309544,0.13602096,0.026376342,-0.16126001,0.10239276,0.436561,0.027858766
1350,-0.9526014602776158,0.2027868579190308,-1.1589,0.010843205,-0.918105,0.015437251,-0.17031896,0.023750406,-0.19446003,0.04869362,0.57566094,0.03358709
1351,-1.131047889597014,0.04872927243876919,-1.3036,0.010445037,-1.072685,0.016545344,-0.15841913,0.023739988,-0.29386008,0.0686386,0.62165093,0.037472382
1352,-1.1933484003291657,0.09783528663557066,-1.477,0.015049555,-1.236745,0.026437603,-0.184919,0.03918663,0.011739969,0.14685607,0.29975092,0.06316815
1353,-1.811055127260643,0.007836162654618093,-0.72766,0.00873382,-0.429165,0.013139565,0.249951,0.022839757,-0.17014998,0.107793964,0.58910096,0.028721219
1354,-1.7377989117602295,0.009493410156481988,-0.80253,0.008468988,-0.697694,0.012718124,-0.216649,0.02098656,-0.088940024,0.08614736,0.48512304,0.02774147
1355,-1.438661280467278,0.07874296424071799,-1.1653,0.015266235,-0.930815,0.02374541,-0.18341899,0.041127257,-0.48626006,0.13831483,0.57248104,0.055030774
1356,-1.7346217517145939,0.010333103773289182,-0.63497,0.011541783,-0.35952502,0.016513634,0.330581,0.032872185,-0.063409984,0.14286728,0.458771,0.036012366
1357,-1.5682233268627932,0.01894475918170356,-0.8464,0.011964706,-0.713675,0.015830932,-0.31761897,0.028334979,-0.04211998,0.057435736,0.34075296,0.03303751
1358,-1.6080951797264034,0.05490597012921353,-1.018,0.01669941,-0.908565,0.0226992,-0.27081907,0.042791724,-0.16986,0.08758466,0.35108304,0.049619455
1359,-1.8412354530479809,0.006152696027954371,-0.35496,0.007858508,-0.100455016,0.010214158,0.27482298,0.019538544,-0.19930002,0.06347152,0.43540105,0.020298313
1360,-1.7648485433958774,0.0083197842435434,-0.74343,0.009676017,-0.591475,0.013775024,0.03105104,0.024337146,-0.24814999,0.08383084,0.38112098,0.029609839
1361,-1.505383051402333,0.08103622736632853,-1.6149,0.012327601,-1.452495,0.019518387,-0.26551902,0.025971113,0.03204,0.05155858,0.50315094,0.04488606
1362,-0.6608790968440956,0.1828863868308108,-0.95132,0.010401081,-0.786555,0.013961151,-0.243599,0.02292552,-0.043030024,0.043721106,0.40255094,0.029171368
1363,-1.8450642801531467,0.007549314903690392,-0.52699,0.008214922,-0.23733497,0.011054155,0.335378,0.020182438,-0.19336003,0.06613805,0.49594098,0.022661706
1364,-1.3764278959174745,0.04845667972042618,-1.2889,0.014251826,-1.101285,0.020893982,-0.22091901,0.033541273,-0.09195995,0.07132481,0.543151,0.04712954
1365,-1.71369564260687,0.018700295563678086,-1.2194,0.016064152,-0.967365,0.022836607,-0.05541897,0.039395038,-0.30175996,0.080384195,0.46038103,0.05119865
1366,-1.4439769759843548,0.11425450286689637,-0.89641,0.011013725,-0.761955,0.015037035,-0.24300897,0.025810532,-0.12197995,0.05859931,0.38142598,0.031900093
1367,-1.7966944746604454,0.03255136515863764,-0.2825,0.010585762,-0.16776,0.013714546,0.14321329,0.029785002,-0.23410997,0.10755717,0.23377699,0.027733201
1368,-1.665414239926871,0.04732607278668176,-1.2356,0.013939944,-0.989695,0.022187859,-0.33311903,0.035961702,-0.48925996,0.1195239,0.565701,0.0514444
1369,-1.7029856500885714,0.0362466605412183,-0.5192,0.014295699,-0.22653502,0.017625036,0.28117603,0.037389208,-0.19204998,0.07248331,0.481551,0.034719635
1370,-1.7312108106950685,0.010572781000737304,-1.6428,0.01141708,-1.322495,0.020465955,-0.2667191,0.025411049,-0.33396006,0.07772876,0.515501,0.04803999
1371,-1.7584024836687357,0.013934529858351743,-1.2422,0.011173592,-0.69582504,0.01564104,0.76403105,0.024055991,0.20863998,0.044025403,0.682491,0.0338052
1372,-1.8239602227040401,0.027911111565768223,-1.2777,0.015101197,-1.0790149,0.02173002,-0.10641909,0.035986885,0.39519995,0.07282966,0.5855509,0.04880028
1373,-1.8531399970382232,0.005404253913294087,-1.0839,0.010980746,-0.750965,0.017524699,0.31688094,0.028177425,-0.033959985,0.11409385,0.78062093,0.0398526
1374,-1.8372724221413106,0.005232593808006204,-0.49704,0.009500044,-0.216795,0.011933334,0.3598201,0.022605851,-0.33601,0.04970613,0.47277102,0.023300419
1375,-1.2190309589439317,0.0571054915418927,-1.3535,0.016177282,-1.098165,0.025832634,-0.23421907,0.04197137,-0.23626006,0.12526543,0.48773098,0.06073498
1376,-1.6819107521571801,0.015037320967667038,-1.2721,0.009553539,-1.019505,0.01720415,-0.22061908,0.023812832,-0.55876005,0.120837234,0.63919103,0.039727584
1377,-1.4859437741440513,0.026875924162663434,0.34484,0.008707083,0.352713,0.009907464,-0.19293898,0.023806462,-0.0018700063,0.060791396,-0.03320098,0.016443022
1378,-1.1921776026252788,0.1035794277565518,-1.3077,0.009882615,-1.0634251,0.016694425,-0.23481905,0.023283264,-0.27235997,0.08761893,0.603531,0.03824958
1379,-1.637894624022753,0.011516446317435184,-1.4436,0.011277999,-1.183995,0.020449253,-0.28711903,0.027550235,-0.015159965,0.11489317,0.5976112,0.047950316
1380,-1.2126382646984215,0.06760245446150918,-1.0821,0.010582238,-0.887345,0.014873903,-0.19741905,0.023376726,-0.19975996,0.04892725,0.48149097,0.032063205
1381,-1.7534292447562725,0.0090829533141735,-0.93627,0.00843684,-0.749105,0.013589648,-0.04901898,0.021203347,-0.23749006,0.10312645,0.49860096,0.03033926
1382,-1.44746192451306,0.03396941566094552,-1.1657,0.014298849,-0.99930495,0.019827543,-0.20051908,0.033409897,-0.04596007,0.06187776,0.35605097,0.04342012
1383,-1.3916859736411695,0.05473425002416523,-0.85672,0.013382531,-0.71937495,0.019384934,-0.18673909,0.036558956,-0.21624005,0.12607913,0.438684,0.043107703
1384,-1.7447611499236833,0.008126008071154356,-0.57199,0.008715594,-0.26824504,0.011738583,0.332859,0.021435637,-0.15434998,0.06705736,0.52768105,0.024190115
1385,-1.836743816606152,0.005764586294761976,-0.91232,0.013551118,-0.580445,0.01959881,0.27016103,0.03632346,0.080219984,0.11661689,0.62023103,0.04361312
1386,-1.782853604233952,0.007562354120109812,-0.55651,0.008711547,-0.45445397,0.011383063,0.058340967,0.020689504,-0.09331006,0.05416401,0.18635696,0.022926595
1387,-1.5460798434521095,0.029738932499526274,-0.74316,0.013649289,-0.661306,0.019292323,-0.262079,0.03813529,-0.05316001,0.13168639,0.33747602,0.042399652
1388,-1.5526956787973831,0.04727599316243388,-1.1444,0.012593978,-0.949225,0.0189747,-0.15671909,0.030987935,-0.32666004,0.08848173,0.51625097,0.042817213
1389,-1.4880300857688868,0.03448483621574924,-1.2023,0.013223139,-0.99753493,0.020514555,-0.09671903,0.033319913,-0.1682601,0.10330657,0.46430802,0.04697583
1390,-1.3583247540581762,0.06453215686392119,-0.67314,0.0174296,-0.604225,0.022630569,-0.35669905,0.04931948,-0.014230013,0.1177183,0.29489332,0.0477767
1391,-1.830687477388697,0.0072119923841264975,-0.44458,0.0089866845,-0.195615,0.011026838,0.14998099,0.020680172,-0.19519004,0.0402545,0.38823098,0.020882163
1392,-1.4765521894461697,0.09834613350290909,-0.92213,0.010309127,-0.777065,0.013792018,-0.275689,0.022797773,-0.04784,0.04391648,0.35103595,0.028725198
1393,-1.7797016979603093,0.009840869241240145,-0.62179,0.012063849,-0.32059497,0.015847085,0.29753098,0.031462193,-0.09381002,0.083332755,0.49630097,0.032828834
1394,-1.833436664838923,0.005344349689703813,-0.50863,0.011114989,-0.26731497,0.014403895,0.30670798,0.0289447,-0.18117005,0.07925893,0.43319103,0.029297864
1395,-1.4967969995124377,0.01798288366112014,-1.2958,0.008953245,-0.997275,0.017119754,-0.32601905,0.022481842,-0.43386006,0.13476036,0.552951,0.039607335
1396,-1.8328707356305773,0.005636106223177048,-0.30299,0.011885399,-0.24789199,0.014838496,0.059830993,0.0326567,-0.12870002,0.08968082,0.22866002,0.029190857
1397,-1.3954867548937695,0.050244543724119864,-1.1668,0.016850926,-1.022195,0.023937648,-0.27591896,0.0427644,-0.19646001,0.09269656,0.38130498,0.053830784
1398,-1.7521121693859387,0.010009438293753047,-0.47649,0.011877077,-0.25002497,0.015729852,0.06309098,0.03355532,0.027049989,0.11713323,0.460871,0.032704238
1399,-1.7800113253941905,0.010644111700781505,-0.77761,0.016512262,-0.641405,0.022321478,-0.0043290257,0.04647815,-0.053759992,0.12612416,0.35138106,0.04845737
1400,-1.4952673595862667,0.05159782494174913,-1.2657,0.010947281,-1.027205,0.017575854,-0.17881906,0.025986757,-0.19376004,0.08416695,0.723101,0.040089313
1401,-1.7592193087186303,0.01897888836319893,-0.71272,0.0097362865,-0.42088497,0.012444277,0.19935101,0.02185179,-0.07999003,0.041304708,0.522111,0.02481214
1402,-1.786831949326052,0.014732056197898637,-0.82684,0.010146745,-0.692185,0.013164712,-0.088128984,0.022434045,-0.06201005,0.040636424,0.28852093,0.026710274
1403,-1.7931204508717038,0.00675903124259421,-0.58855,0.008257923,-0.47353798,0.011381431,0.037521005,0.020348545,-0.09836006,0.07067685,0.24030402,0.023720497
1404,-1.6354069324009288,0.028607065972890124,-1.0102,0.014217447,-0.805915,0.021400994,-0.11241901,0.03861701,0.12594002,0.13356677,0.633841,0.048679147
1405,-1.5349337350237742,0.024931033271139606,-0.89538,0.00957759,-0.756225,0.013469428,-0.23654902,0.022147885,-0.03435999,0.05818119,0.430695,0.028785035
1406,-1.8558626884723288,0.0055910036151907115,-0.66218,0.010489194,-0.561986,0.0147429295,-0.0064089894,0.027754024,-0.18969,0.10116036,0.26308197,0.031638004
1407,-1.6478885261802914,0.04451493438701829,-1.4299,0.01215055,-1.2164451,0.017863007,-0.25371897,0.025424248,-0.21366,0.043767467,0.5214009,0.039898507
1408,-1.4026270651314396,0.03734341303400026,-1.1841,0.011372732,-0.971755,0.015674379,-0.22721899,0.024206972,-0.14906001,0.040757645,0.42546105,0.03361461
1409,-1.6668538911229742,0.015249661278385757,-0.92543,0.011111047,-0.762545,0.015190872,-0.220689,0.025848899,-0.04337001,0.057134897,0.43055093,0.032284282
1410,-1.7818178734037335,0.007978068670270587,-1.3717,0.010452062,-1.0241951,0.017170263,-0.08351898,0.023893958,-0.46366,0.074693374,0.690441,0.039285667
1411,-1.7855554923405894,0.005825075767460075,-0.52067,0.0087224785,-0.228445,0.011210256,0.25471097,0.020616377,-0.39922,0.05093546,0.540511,0.022253094
1412,-1.5891252553422184,0.02571046972562617,-1.327,0.01463377,-1.135275,0.021416293,-0.27001905,0.03415163,-0.16776001,0.068938494,0.5773809,0.04838648
1413,-1.7827620093177856,0.008199167158681957,-0.737,0.008138995,-0.608925,0.0122397775,-0.08501899,0.020544233,-0.21642,0.092580535,0.29025406,0.026620122
1414,-1.5914001271047713,0.03059765674615439,-1.3143,0.010417104,-1.0742049,0.016747784,-0.24741912,0.023765342,-0.2874601,0.07144062,0.35997105,0.03808736
1415,-1.820402879848687,0.006384671707476955,-0.55811,0.008605412,-0.278345,0.011311874,0.304511,0.020582754,-0.052850008,0.056478262,0.470921,0.022871984
1416,-1.7923325911277066,0.008545291044369224,-1.5887,0.011334764,-1.282775,0.019442169,-0.177719,0.025141459,-0.29935992,0.07159207,0.5666311,0.045256037
1417,-1.3840834745635688,0.022976765935716393,-1.2274,0.009700918,-0.9745749,0.015937138,-0.13901913,0.022946676,-0.31586003,0.08492636,0.6204411,0.03621693
1418,-1.4484216408925155,0.030192550759534934,-0.55415,0.014265683,-0.25740498,0.019125564,0.30582097,0.041749816,-0.18969005,0.14217782,0.577011,0.040722948
1419,-1.7873489678877028,0.00941571569704276,-0.36853,0.013018269,-0.073124975,0.016998688,0.2286625,0.038702574,-0.035710007,0.1405333,0.52231103,0.0351527
1420,-1.7342454390304087,0.009490881062907427,-0.54113,0.010863399,-0.421063,0.014707126,0.14396101,0.029309144,-0.19133002,0.10127458,0.29319298,0.030891985
1421,-1.7928255674475266,0.008711705112690251,-0.45816,0.008448547,-0.17585501,0.010814119,0.310418,0.020240882,-0.33105,0.053006448,0.49664104,0.021326018
1422,-1.7765500516188781,0.011102180439530492,-0.72059,0.010627152,-0.43695498,0.015146725,0.28127098,0.02812952,0.10596001,0.10444056,0.48832098,0.032791525
1423,-1.547312884630952,0.03952842233041054,-0.49716,0.011864477,-0.212495,0.01472141,0.202211,0.029943619,-0.17661002,0.06252409,0.446621,0.028809741
1424,-1.776459280188866,0.008081669806667777,-0.5969,0.017150823,-0.32960498,0.021577245,-0.054399014,0.049282666,0.14984998,0.114912316,0.432181,0.04407757
1425,-1.6505427475814796,0.01089103530144901,-0.9389,0.0120726535,-0.774895,0.018031579,-0.067429066,0.031799026,0.13581997,0.1139695,0.323694,0.04034348
1426,-1.7589873546638972,0.0057938050770362315,-0.79181,0.009089967,-0.50168496,0.01261328,0.19178098,0.021467796,-0.20429003,0.061164096,0.48981094,0.026620673
1427,-1.7518988642497413,0.007444325219938328,-0.6731,0.0099602435,-0.39165497,0.014397478,0.137451,0.026836954,-0.079680026,0.11448904,0.55152094,0.031220768
1428,-1.7159271915603962,0.01565937206863251,-0.30644,0.013787791,-0.049005,0.016767781,0.255675,0.038340516,-0.34171999,0.08854426,0.42199102,0.03231301
1429,-1.7902554026009307,0.009706271504524192,-0.5736,0.015981957,-0.339285,0.020887593,0.421008,0.04706071,0.057070017,0.13901661,0.595261,0.043986216
1430,-1.7736771962984532,0.00874611513378215,-0.56408,0.012465447,-0.305485,0.016947893,0.324458,0.03517967,-0.14178002,0.124706104,0.494851,0.03607244
1431,-1.6367168541741342,0.021601181481576495,-0.54189,0.012043072,-0.26280504,0.016587684,0.30839103,0.034670554,0.33395,0.1384722,0.40774104,0.035496682
1432,-1.2774760396922176,0.043817655497646844,-0.99754,0.010250062,-0.855655,0.014209273,-0.36007905,0.022908533,-0.24031997,0.049602866,0.41547704,0.030294664
1433,-1.4065885427142613,0.05198141587705715,-0.92861,0.018454872,-0.77342504,0.025486749,-0.23450905,0.0513768,-0.35925,0.12828378,0.35606802,0.05669868
1434,-1.3202577478324493,0.03830452841732316,-1.099,0.010801231,-0.89848495,0.014955714,-0.16221905,0.023562847,-0.09656,0.045168564,0.39618093,0.0320147
